HTS,clean_hts,Heading,s301_rate
0406.90.38,04069038,9903.88.15,7.5
0406.90.39,04069039,9903.88.15,7.5
0406.90.41,04069041,9903.88.15,7.5
0406.90.42,04069042,9903.88.15,7.5
0406.90.43,04069043,9903.88.15,7.5
0406.90.44,04069044,9903.88.15,7.5
0406.90.46,04069046,9903.88.15,7.5
0406.90.48,04069048,9903.88.15,7.5
0406.90.49,04069049,9903.88.15,7.5
0406.90.51,04069051,9903.88.15,7.5
0406.90.52,04069052,9903.88.15,7.5
0406.90.54,04069054,9903.88.15,7.5
0406.90.56,04069056,9903.88.15,7.5
0406.90.57,04069057,9903.88.15,7.5
0406.90.59,04069059,9903.88.15,7.5
0406.90.61,04069061,9903.88.15,7.5
0406.90.63,04069063,9903.88.15,7.5
0406.90.66,04069066,9903.88.15,7.5
0406.90.68,04069068,9903.88.15,7.5
0406.90.72,04069072,9903.88.15,7.5
0406.90.74,04069074,9903.88.15,7.5
0406.90.76,04069076,9903.88.15,7.5
0406.90.78,04069078,9903.88.15,7.5
0406.90.82,04069082,9903.88.15,7.5
0406.90.84,04069084,9903.88.15,7.5
0406.90.86,04069086,9903.88.15,7.5
0406.90.88,04069088,9903.88.15,7.5
0406.90.90,04069090,9903.88.15,7.5
0406.90.92,04069092,9903.88.15,7.5
0406.90.93,04069093,9903.88.15,7.5
0406.90.94,04069094,9903.88.15,7.5
0406.90.95,04069095,9903.88.15,7.5
0406.90.97,04069097,9903.88.15,7.5
0406.90.99,04069099,9903.88.15,7.5
0407.11.00,04071100,9903.88.15,7.5
0407.19.00,04071900,9903.88.03,25.0
0407.21.00,04072100,9903.88.03,25.0
0407.29.00,04072900,9903.88.03,25.0
0407.90.00,04079000,9903.88.03,25.0
0408.11.00,04081100,9903.88.03,25.0
0408.19.00,04081900,9903.88.03,25.0
0408.91.00,04089100,9903.88.15,7.5
0408.99.00,04089900,9903.88.03,25.0
0409.00.00,04090000,9903.88.03,25.0
0410.10.00,04101000,9903.88.03,25.0
0410.90.00,04109000,9903.88.03,25.0
0501.00.00,05010000,9903.88.15,7.5
0502.90.00,05029000,9903.88.15,7.5
0504.00.00,05040000,9903.88.15,7.5
0505.10.00,05051000,9903.88.15,7.5
0505.90.20,05059020,9903.88.03,25.0
0505.90.60,05059060,9903.88.03,25.0
0506.10.00,05061000,9903.88.03,25.0
0506.90.00,05069000,9903.88.03,25.0
0507.10.00,05071000,9903.88.15,7.5
0507.90.00,05079000,9903.88.03,25.0
0508.00.00,05080000,9903.88.03,25.0
0510.00.20,05100020,9903.88.15,7.5
0510.00.40,05100040,9903.88.03,25.0
0511.10.00,05111000,9903.88.03,25.0
0511.91.00,05119100,9903.88.03,25.0
0511.99.20,05119920,9903.88.03,25.0
0511.99.30,05119930,9903.88.03,25.0
0511.99.33,05119933,9903.88.03,25.0
0511.99.36,05119936,9903.88.03,25.0
0511.99.40,05119940,9903.88.03,25.0
0601.10.15,06011015,9903.88.15,7.5
0601.10.30,06011030,9903.88.15,7.5
0601.10.45,06011045,9903.88.15,7.5
0601.10.60,06011060,9903.88.15,7.5
0601.10.75,06011075,9903.88.15,7.5
0601.10.85,06011085,9903.88.15,7.5
0601.10.90,06011090,9903.88.15,7.5
0601.20.10,06012010,9903.88.15,7.5
0601.20.90,06012090,9903.88.15,7.5
0602.10.00,06021000,9903.88.15,7.5
0602.20.00,06022000,9903.88.15,7.5
0602.30.00,06023000,9903.88.15,7.5
0602.40.00,06024000,9903.88.15,7.5
0602.90.20,06029020,9903.88.15,7.5
0602.90.30,06029030,9903.88.15,7.5
0602.90.40,06029040,9903.88.15,7.5
0602.90.60,06029060,9903.88.15,7.5
0602.90.90,06029090,9903.88.15,7.5
0603.11.00,06031100,9903.88.15,7.5
0603.12.30,06031230,9903.88.15,7.5
0603.12.70,06031270,9903.88.15,7.5
0603.13.00,06031300,9903.88.15,7.5
0603.14.00,06031400,9903.88.15,7.5
0603.15.00,06031500,9903.88.15,7.5
0603.19.01,06031901,9903.88.15,7.5
0603.90.00,06039000,9903.88.15,7.5
0604.20.00,06042000,9903.88.15,7.5
0604.90.10,06049010,9903.88.15,7.5
0604.90.30,06049030,9903.88.15,7.5
0604.90.60,06049060,9903.88.15,7.5
0701.10.00,07011000,9903.88.15,7.5
0701.90.10,07019010,9903.88.15,7.5
0701.90.50,07019050,9903.88.15,7.5
0702.00.20,07020020,9903.88.15,7.5
0702.00.40,07020040,9903.88.15,7.5
0702.00.60,07020060,9903.88.15,7.5
0703.10.20,07031020,9903.88.03,25.0
0703.10.30,07031030,9903.88.03,25.0
0703.10.40,07031040,9903.88.03,25.0
0703.20.00,07032000,9903.88.03,25.0
0703.90.00,07039000,9903.88.03,25.0
0704.10.20,07041020,9903.88.03,25.0
0704.10.40,07041040,9903.88.03,25.0
0704.10.60,07041060,9903.88.03,25.0
0704.20.00,07042000,9903.88.15,7.5
0704.90.20,07049020,9903.88.03,25.0
0704.90.40,07049040,9903.88.03,25.0
0705.11.20,07051120,9903.88.15,7.5
0705.11.40,07051140,9903.88.15,7.5
0705.19.20,07051920,9903.88.15,7.5
0705.19.40,07051940,9903.88.15,7.5
0705.21.00,07052100,9903.88.15,7.5
0705.29.00,07052900,9903.88.15,7.5
0706.10.05,07061005,9903.88.03,25.0
0706.10.10,07061010,9903.88.03,25.0
0706.10.20,07061020,9903.88.03,25.0
0706.10.40,07061040,9903.88.03,25.0
0706.90.20,07069020,9903.88.03,25.0
0706.90.30,07069030,9903.88.03,25.0
0706.90.40,07069040,9903.88.03,25.0
0707.00.20,07070020,9903.88.15,7.5
0707.00.40,07070040,9903.88.15,7.5
0707.00.50,07070050,9903.88.03,25.0
0707.00.60,07070060,9903.88.15,7.5
0708.10.20,07081020,9903.88.03,25.0
0708.10.40,07081040,9903.88.03,25.0
0708.20.10,07082010,9903.88.15,7.5
0708.20.20,07082020,9903.88.03,25.0
0708.20.90,07082090,9903.88.03,25.0
0708.90.05,07089005,9903.88.15,7.5
0708.90.15,07089015,9903.88.03,25.0
0708.90.25,07089025,9903.88.15,7.5
0708.90.30,07089030,9903.88.15,7.5
0708.90.40,07089040,9903.88.03,25.0
0709.20.10,07092010,9903.88.15,7.5
0709.20.90,07092090,9903.88.15,7.5
0709.30.20,07093020,9903.88.15,7.5
0709.30.40,07093040,9903.88.15,7.5
0709.40.20,07094020,9903.88.03,25.0
0709.40.40,07094040,9903.88.03,25.0
0709.40.60,07094060,9903.88.03,25.0
0709.51.01,07095101,9903.88.03,25.0
0709.52.05,07095205,9903.88.03,25.0
0709.53.00,07095300,9903.88.03,25.0
0709.54.00,07095400,9903.88.03,25.0
0709.55.00,07095500,9903.88.03,25.0
0709.56.00,07095600,9903.88.03,25.0
0709.59.11,07095911,9903.88.03,25.0
0709.59.91,07095991,9903.88.03,25.0
0709.60.20,07096020,9903.88.03,25.0
0709.60.40,07096040,9903.88.03,25.0
0709.70.00,07097000,9903.88.15,7.5
0709.91.00,07099100,9903.88.15,7.5
0709.92.00,07099200,9903.88.15,7.5
0709.93.10,07099310,9903.88.15,7.5
0709.93.20,07099320,9903.88.03,25.0
0709.93.30,07099330,9903.88.15,7.5
0709.99.05,07099905,9903.88.03,25.0
0709.99.10,07099910,9903.88.03,25.0
0709.99.14,07099914,9903.88.03,25.0
0709.99.30,07099930,9903.88.03,25.0
0709.99.45,07099945,9903.88.03,25.0
0709.99.90,07099990,9903.88.03,25.0
0710.10.00,07101000,9903.88.03,25.0
0710.21.20,07102120,9903.88.03,25.0
0710.21.40,07102140,9903.88.03,25.0
0710.22.10,07102210,9903.88.03,25.0
0710.22.15,07102215,9903.88.03,25.0
0710.22.20,07102220,9903.88.03,25.0
0710.22.25,07102225,9903.88.03,25.0
0710.22.37,07102237,9903.88.03,25.0
0710.22.40,07102240,9903.88.03,25.0
0710.29.05,07102905,9903.88.03,25.0
0710.29.15,07102915,9903.88.15,7.5
0710.29.25,07102925,9903.88.03,25.0
0710.29.30,07102930,9903.88.03,25.0
0710.29.40,07102940,9903.88.03,25.0
0710.30.00,07103000,9903.88.03,25.0
0710.40.00,07104000,9903.88.03,25.0
0710.80.15,07108015,9903.88.03,25.0
0710.80.20,07108020,9903.88.03,25.0
0710.80.40,07108040,9903.88.03,25.0
0710.80.45,07108045,9903.88.03,25.0
0710.80.50,07108050,9903.88.03,25.0
0710.80.60,07108060,9903.88.15,7.5
0710.80.65,07108065,9903.88.03,25.0
0710.80.70,07108070,9903.88.03,25.0
0710.80.85,07108085,9903.88.15,7.5
0710.80.93,07108093,9903.88.03,25.0
0710.80.97,07108097,9903.88.03,25.0
0710.90.11,07109011,9903.88.03,25.0
0710.90.91,07109091,9903.88.03,25.0
0711.20.18,07112018,9903.88.15,7.5
0711.20.28,07112028,9903.88.15,7.5
0711.20.38,07112038,9903.88.15,7.5
0711.20.40,07112040,9903.88.15,7.5
0711.40.00,07114000,9903.88.03,25.0
0711.51.00,07115100,9903.88.03,25.0
0711.59.10,07115910,9903.88.03,25.0
0711.59.90,07115990,9903.88.15,7.5
0711.90.20,07119020,9903.88.03,25.0
0711.90.30,07119030,9903.88.15,7.5
0711.90.50,07119050,9903.88.03,25.0
0711.90.65,07119065,9903.88.03,25.0
0712.20.20,07122020,9903.88.03,25.0
0712.20.40,07122040,9903.88.03,25.0
0712.31.10,07123110,9903.88.03,25.0
0712.31.20,07123120,9903.88.03,25.0
0712.32.00,07123200,9903.88.03,25.0
0712.33.00,07123300,9903.88.03,25.0
0712.34.10,07123410,9903.88.03,25.0
0712.34.20,07123420,9903.88.03,25.0
0712.39.11,07123911,9903.88.03,25.0
0712.39.21,07123921,9903.88.03,25.0
0712.39.40,07123940,9903.88.03,25.0
0712.90.10,07129010,9903.88.03,25.0
0712.90.15,07129015,9903.88.03,25.0
0712.90.20,07129020,9903.88.03,25.0
0712.90.30,07129030,9903.88.03,25.0
0712.90.40,07129040,9903.88.03,25.0
0712.90.60,07129060,9903.88.03,25.0
0712.90.65,07129065,9903.88.03,25.0
0712.90.70,07129070,9903.88.03,25.0
0712.90.74,07129074,9903.88.03,25.0
0712.90.78,07129078,9903.88.03,25.0
0712.90.85,07129085,9903.88.03,25.0
0713.10.10,07131010,9903.88.03,25.0
0713.10.20,07131020,9903.88.03,25.0
0713.10.40,07131040,9903.88.03,25.0
0713.20.10,07132010,9903.88.03,25.0
0713.20.20,07132020,9903.88.03,25.0
0713.31.10,07133110,9903.88.03,25.0
0713.31.20,07133120,9903.88.03,25.0
0713.31.40,07133140,9903.88.03,25.0
0713.32.10,07133210,9903.88.03,25.0
0713.32.20,07133220,9903.88.03,25.0
0713.33.10,07133310,9903.88.03,25.0
0713.33.20,07133320,9903.88.03,25.0
0713.33.40,07133340,9903.88.03,25.0
0713.34.10,07133410,9903.88.15,7.5
0713.34.20,07133420,9903.88.03,25.0
0713.34.40,07133440,9903.88.03,25.0
0713.35.00,07133500,9903.88.03,25.0
0713.39.11,07133911,9903.88.03,25.0
0713.39.21,07133921,9903.88.03,25.0
0713.39.41,07133941,9903.88.03,25.0
0713.40.10,07134010,9903.88.03,25.0
0713.40.20,07134020,9903.88.03,25.0
0713.50.10,07135010,9903.88.03,25.0
0713.50.20,07135020,9903.88.03,25.0
0713.60.10,07136010,9903.88.15,7.5
0713.60.60,07136060,9903.88.03,25.0
0713.60.80,07136080,9903.88.03,25.0
0713.90.11,07139011,9903.88.03,25.0
0713.90.50,07139050,9903.88.03,25.0
0713.90.61,07139061,9903.88.03,25.0
0713.90.81,07139081,9903.88.03,25.0
0714.10.10,07141010,9903.88.15,7.5
0714.10.20,07141020,9903.88.03,25.0
0714.20.10,07142010,9903.88.03,25.0
0714.20.20,07142020,9903.88.03,25.0
0714.30.10,07143010,9903.88.03,25.0
0714.30.20,07143020,9903.88.03,25.0
0714.30.50,07143050,9903.88.15,7.5
0714.30.60,07143060,9903.88.03,25.0
0714.40.10,07144010,9903.88.03,25.0
0714.40.20,07144020,9903.88.03,25.0
0714.40.50,07144050,9903.88.03,25.0
0714.40.60,07144060,9903.88.03,25.0
0714.50.10,07145010,9903.88.03,25.0
0714.50.20,07145020,9903.88.03,25.0
0714.50.50,07145050,9903.88.03,25.0
0714.50.60,07145060,9903.88.03,25.0
0714.90.05,07149005,9903.88.03,25.0
0714.90.39,07149039,9903.88.03,25.0
0714.90.41,07149041,9903.88.03,25.0
0714.90.42,07149042,9903.88.03,25.0
0714.90.44,07149044,9903.88.03,25.0
0714.90.46,07149046,9903.88.03,25.0
0714.90.48,07149048,9903.88.03,25.0
0714.90.51,07149051,9903.88.03,25.0
0714.90.61,07149061,9903.88.03,25.0
0801.11.00,08011100,9903.88.03,25.0
0801.12.00,08011200,9903.88.15,7.5
0801.19.01,08011901,9903.88.03,25.0
0801.21.00,08012100,9903.88.15,7.5
0801.22.00,08012200,9903.88.15,7.5
0801.31.00,08013100,9903.88.03,25.0
0801.32.00,08013200,9903.88.03,25.0
0802.11.00,08021100,9903.88.03,25.0
0802.12.00,08021200,9903.88.03,25.0
0802.21.00,08022100,9903.88.15,7.5
0802.22.00,08022200,9903.88.03,25.0
0802.31.00,08023100,9903.88.03,25.0
0802.32.00,08023200,9903.88.03,25.0
0802.41.00,08024100,9903.88.03,25.0
0802.42.00,08024200,9903.88.03,25.0
0802.51.00,08025100,9903.88.03,25.0
0802.52.00,08025200,9903.88.03,25.0
0802.61.00,08026100,9903.88.15,7.5
0802.62.00,08026200,9903.88.03,25.0
0802.70.10,08027010,9903.88.15,7.5
0802.70.20,08027020,9903.88.15,7.5
0802.80.10,08028010,9903.88.15,7.5
0802.80.20,08028020,9903.88.03,25.0
0802.91.10,08029110,9903.88.15,7.5
0802.92.90,08029290,9903.88.15,7.5
0802.99.10,08029910,9903.88.03,25.0
0802.99.15,08029915,9903.88.03,25.0
0802.99.98,08029998,9903.88.15,7.5
0803.10.10,08031010,9903.88.15,7.5
0803.10.20,08031020,9903.88.03,25.0
0803.90.00,08039000,9903.88.03,25.0
0804.10.20,08041020,9903.88.03,25.0
0804.10.40,08041040,9903.88.03,25.0
0804.10.60,08041060,9903.88.03,25.0
0804.10.80,08041080,9903.88.03,25.0
0804.20.40,08042040,9903.88.03,25.0
0804.20.60,08042060,9903.88.03,25.0
0804.20.80,08042080,9903.88.03,25.0
0804.30.20,08043020,9903.88.03,25.0
0804.30.40,08043040,9903.88.03,25.0
0804.30.60,08043060,9903.88.03,25.0
0804.40.00,08044000,9903.88.15,7.5
0804.50.40,08045040,9903.88.03,25.0
0804.50.60,08045060,9903.88.03,25.0
0804.50.80,08045080,9903.88.03,25.0
0805.10.00,08051000,9903.88.03,25.0
0805.21.00,08052100,9903.88.03,25.0
0805.22.00,08052200,9903.88.03,25.0
0805.29.00,08052900,9903.88.03,25.0
0805.40.40,08054040,9903.88.15,7.5
0805.40.60,08054060,9903.88.15,7.5
0805.40.80,08054080,9903.88.15,7.5
0805.50.20,08055020,9903.88.15,7.5
0805.50.30,08055030,9903.88.15,7.5
0805.50.40,08055040,9903.88.15,7.5
0805.90.01,08059001,9903.88.15,7.5
0806.10.20,08061020,9903.88.15,7.5
0806.10.40,08061040,9903.88.15,7.5
0806.10.60,08061060,9903.88.15,7.5
0806.20.10,08062010,9903.88.03,25.0
0806.20.20,08062020,9903.88.03,25.0
0806.20.90,08062090,9903.88.03,25.0
0807.11.30,08071130,9903.88.15,7.5
0807.11.40,08071140,9903.88.15,7.5
0807.19.10,08071910,9903.88.15,7.5
0807.19.20,08071920,9903.88.15,7.5
0807.19.50,08071950,9903.88.15,7.5
0807.19.60,08071960,9903.88.15,7.5
0807.19.70,08071970,9903.88.15,7.5
0807.19.80,08071980,9903.88.15,7.5
0807.20.00,08072000,9903.88.15,7.5
0808.10.00,08081000,9903.88.03,25.0
0808.30.20,08083020,9903.88.03,25.0
0808.30.40,08083040,9903.88.03,25.0
0808.40.20,08084020,9903.88.03,25.0
0808.40.40,08084040,9903.88.03,25.0
0809.10.00,08091000,9903.88.15,7.5
0809.21.00,08092100,9903.88.15,7.5
0809.29.00,08092900,9903.88.03,25.0
0809.30.20,08093020,9903.88.03,25.0
0809.30.40,08093040,9903.88.03,25.0
0809.40.20,08094020,9903.88.15,7.5
0809.40.40,08094040,9903.88.15,7.5
0810.10.20,08101020,9903.88.03,25.0
0810.10.40,08101040,9903.88.03,25.0
0810.20.10,08102010,9903.88.03,25.0
0810.20.90,08102090,9903.88.15,7.5
0810.30.00,08103000,9903.88.03,25.0
0810.40.00,08104000,9903.88.03,25.0
0810.50.00,08105000,9903.88.15,7.5
0810.60.00,08106000,9903.88.15,7.5
0810.70.00,08107000,9903.88.03,25.0
0810.90.27,08109027,9903.88.03,25.0
0810.90.46,08109046,9903.88.03,25.0
0811.10.00,08111000,9903.88.03,25.0
0811.20.20,08112020,9903.88.03,25.0
0811.20.40,08112040,9903.88.03,25.0
0811.90.10,08119010,9903.88.03,25.0
0811.90.20,08119020,9903.88.03,25.0
0811.90.22,08119022,9903.88.03,25.0
0811.90.25,08119025,9903.88.03,25.0
0811.90.30,08119030,9903.88.03,25.0
0811.90.35,08119035,9903.88.03,25.0
0811.90.40,08119040,9903.88.03,25.0
0811.90.50,08119050,9903.88.03,25.0
0811.90.52,08119052,9903.88.03,25.0
0811.90.55,08119055,9903.88.03,25.0
0811.90.80,08119080,9903.88.03,25.0
0812.10.00,08121000,9903.88.15,7.5
0812.90.10,08129010,9903.88.03,25.0
0812.90.20,08129020,9903.88.03,25.0
0812.90.30,08129030,9903.88.03,25.0
0812.90.40,08129040,9903.88.03,25.0
0812.90.50,08129050,9903.88.03,25.0
0812.90.90,08129090,9903.88.03,25.0
0813.10.00,08131000,9903.88.03,25.0
0813.20.10,08132010,9903.88.03,25.0
0813.20.20,08132020,9903.88.03,25.0
0813.30.00,08133000,9903.88.03,25.0
0813.40.10,08134010,9903.88.03,25.0
0813.40.15,08134015,9903.88.03,25.0
0813.40.20,08134020,9903.88.03,25.0
0813.40.30,08134030,9903.88.03,25.0
0813.40.40,08134040,9903.88.03,25.0
0813.40.80,08134080,9903.88.03,25.0
0813.40.90,08134090,9903.88.03,25.0
0813.50.00,08135000,9903.88.03,25.0
0814.00.10,08140010,9903.88.03,25.0
0814.00.40,08140040,9903.88.03,25.0
0814.00.80,08140080,9903.88.03,25.0
0901.11.00,09011100,9903.88.15,7.5
0901.12.00,09011200,9903.88.15,7.5
0901.21.00,09012100,9903.88.15,7.5
0901.22.00,09012200,9903.88.15,7.5
0901.90.10,09019010,9903.88.15,7.5
0901.90.20,09019020,9903.88.15,7.5
0902.10.10,09021010,9903.88.15,7.5
0902.10.90,09021090,9903.88.15,7.5
0902.20.10,09022010,9903.88.15,7.5
0902.20.90,09022090,9903.88.15,7.5
0902.30.00,09023000,9903.88.15,7.5
0902.40.00,09024000,9903.88.15,7.5
0903.00.00,09030000,9903.88.15,7.5
0904.11.00,09041100,9903.88.15,7.5
0904.12.00,09041200,9903.88.15,7.5
0904.21.20,09042120,9903.88.15,7.5
0904.21.40,09042140,9903.88.15,7.5
0904.21.60,09042160,9903.88.15,7.5
0904.21.80,09042180,9903.88.15,7.5
0904.22.20,09042220,9903.88.15,7.5
0904.22.40,09042240,9903.88.15,7.5
0904.22.73,09042273,9903.88.15,7.5
0904.22.76,09042276,9903.88.15,7.5
0904.22.80,09042280,9903.88.15,7.5
0905.10.00,09051000,9903.88.15,7.5
0905.20.00,09052000,9903.88.15,7.5
0906.11.00,09061100,9903.88.15,7.5
0906.19.00,09061900,9903.88.15,7.5
0906.20.00,09062000,9903.88.15,7.5
0907.10.00,09071000,9903.88.15,7.5
0907.20.00,09072000,9903.88.15,7.5
0908.11.00,09081100,9903.88.15,7.5
0908.12.00,09081200,9903.88.15,7.5
0908.21.00,09082100,9903.88.15,7.5
0908.22.20,09082220,9903.88.15,7.5
0908.22.40,09082240,9903.88.15,7.5
0908.31.00,09083100,9903.88.15,7.5
0908.32.00,09083200,9903.88.15,7.5
0909.21.00,09092100,9903.88.15,7.5
0909.22.00,09092200,9903.88.15,7.5
0909.31.00,09093100,9903.88.15,7.5
0909.32.00,09093200,9903.88.15,7.5
0909.61.00,09096100,9903.88.15,7.5
0909.62.00,09096200,9903.88.15,7.5
0910.11.00,09101100,9903.88.15,7.5
0910.12.00,09101200,9903.88.15,7.5
0910.20.00,09102000,9903.88.15,7.5
0910.30.00,09103000,9903.88.15,7.5
0910.91.00,09109100,9903.88.15,7.5
0910.99.05,09109905,9903.88.15,7.5
0910.99.06,09109906,9903.88.15,7.5
0910.99.07,09109907,9903.88.15,7.5
0910.99.10,09109910,9903.88.15,7.5
0910.99.20,09109920,9903.88.15,7.5
0910.99.40,09109940,9903.88.15,7.5
0910.99.50,09109950,9903.88.15,7.5
0910.99.60,09109960,9903.88.15,7.5
1001.11.00,10011100,9903.88.03,25.0
1001.19.00,10011900,9903.88.15,7.5
1001.91.00,10019100,9903.88.15,7.5
1001.99.00,10019900,9903.88.03,25.0
1002.10.00,10021000,9903.88.15,7.5
1002.90.00,10029000,9903.88.15,7.5
1003.10.00,10031000,9903.88.03,25.0
1003.90.20,10039020,9903.88.03,25.0
1003.90.40,10039040,9903.88.03,25.0
1004.10.00,10041000,9903.88.03,25.0
1004.90.00,10049000,9903.88.03,25.0
1005.10.00,10051000,9903.88.15,7.5
1005.90.20,10059020,9903.88.03,25.0
1005.90.40,10059040,9903.88.03,25.0
1006.10.00,10061000,9903.88.15,7.5
1006.20.20,10062020,9903.88.03,25.0
1006.20.40,10062040,9903.88.03,25.0
1006.30.10,10063010,9903.88.03,25.0
1006.30.90,10063090,9903.88.03,25.0
1006.40.00,10064000,9903.88.03,25.0
1007.10.00,10071000,9903.88.03,25.0
1007.90.00,10079000,9903.88.03,25.0
1008.10.00,10081000,9903.88.03,25.0
1008.21.00,10082100,9903.88.03,25.0
1008.29.00,10082900,9903.88.03,25.0
1008.30.00,10083000,9903.88.03,25.0
1008.40.00,10084000,9903.88.15,7.5
1008.50.00,10085000,9903.88.03,25.0
1008.60.00,10086000,9903.88.15,7.5
1008.90.01,10089001,9903.88.03,25.0
1101.00.00,11010000,9903.88.03,25.0
1102.20.00,11022000,9903.88.03,25.0
1102.90.20,11029020,9903.88.03,25.0
1102.90.25,11029025,9903.88.03,25.0
1102.90.27,11029027,9903.88.03,25.0
1102.90.30,11029030,9903.88.03,25.0
1102.90.60,11029060,9903.88.03,25.0
1103.11.00,11031100,9903.88.03,25.0
1103.13.00,11031300,9903.88.03,25.0
1103.19.12,11031912,9903.88.03,25.0
1103.19.14,11031914,9903.88.03,25.0
1103.19.90,11031990,9903.88.03,25.0
1103.20.00,11032000,9903.88.03,25.0
1104.12.00,11041200,9903.88.03,25.0
1104.19.10,11041910,9903.88.03,25.0
1104.19.90,11041990,9903.88.03,25.0
1104.22.00,11042200,9903.88.03,25.0
1104.23.00,11042300,9903.88.03,25.0
1104.29.10,11042910,9903.88.03,25.0
1104.29.90,11042990,9903.88.03,25.0
1104.30.00,11043000,9903.88.03,25.0
1105.10.00,11051000,9903.88.03,25.0
1105.20.00,11052000,9903.88.03,25.0
1106.10.00,11061000,9903.88.03,25.0
1106.20.10,11062010,9903.88.03,25.0
1106.20.90,11062090,9903.88.03,25.0
1106.30.20,11063020,9903.88.03,25.0
1106.30.40,11063040,9903.88.03,25.0
1107.10.00,11071000,9903.88.03,25.0
1107.20.00,11072000,9903.88.03,25.0
1108.11.00,11081100,9903.88.03,25.0
1108.12.00,11081200,9903.88.03,25.0
1108.13.00,11081300,9903.88.03,25.0
1108.14.00,11081400,9903.88.03,25.0
1108.19.00,11081900,9903.88.03,25.0
1108.20.00,11082000,9903.88.03,25.0
1109.00.10,11090010,9903.88.03,25.0
1109.00.90,11090090,9903.88.03,25.0
1201.10.00,12011000,9903.88.03,25.0
1201.90.00,12019000,9903.88.03,25.0
1202.30.05,12023005,9903.88.15,7.5
1202.30.40,12023040,9903.88.03,25.0
1202.30.80,12023080,9903.88.15,7.5
1202.41.05,12024105,9903.88.15,7.5
1202.41.40,12024140,9903.88.15,7.5
1202.41.80,12024180,9903.88.15,7.5
1202.42.10,12024210,9903.88.03,25.0
1202.42.15,12024215,9903.88.03,25.0
1202.42.20,12024220,9903.88.15,7.5
1202.42.50,12024250,9903.88.15,7.5
1202.42.60,12024260,9903.88.15,7.5
1202.42.90,12024290,9903.88.15,7.5
1203.00.00,12030000,9903.88.15,7.5
1204.00.00,12040000,9903.88.03,25.0
1205.10.00,12051000,9903.88.03,25.0
1205.90.00,12059000,9903.88.03,25.0
1206.00.00,12060000,9903.88.03,25.0
1207.10.00,12071000,9903.88.15,7.5
1207.21.00,12072100,9903.88.15,7.5
1207.29.00,12072900,9903.88.15,7.5
1207.30.00,12073000,9903.88.15,7.5
1207.40.00,12074000,9903.88.03,25.0
1207.50.00,12075000,9903.88.03,25.0
1207.60.00,12076000,9903.88.03,25.0
1207.70.00,12077000,9903.88.03,25.0
1207.91.00,12079100,9903.88.03,25.0
1207.99.03,12079903,9903.88.03,25.0
1208.10.00,12081000,9903.88.03,25.0
1208.90.00,12089000,9903.88.03,25.0
1209.10.00,12091000,9903.88.03,25.0
1209.21.00,12092100,9903.88.03,25.0
1209.22.20,12092220,9903.88.15,7.5
1209.22.40,12092240,9903.88.15,7.5
1209.23.00,12092300,9903.88.15,7.5
1209.24.00,12092400,9903.88.15,7.5
1209.25.00,12092500,9903.88.03,25.0
1209.29.10,12092910,9903.88.03,25.0
1209.29.91,12092991,9903.88.03,25.0
1209.30.00,12093000,9903.88.03,25.0
1209.91.10,12099110,9903.88.03,25.0
1209.91.20,12099120,9903.88.03,25.0
1209.91.40,12099140,9903.88.03,25.0
1209.91.50,12099150,9903.88.03,25.0
1209.91.60,12099160,9903.88.03,25.0
1209.91.80,12099180,9903.88.03,25.0
1209.99.20,12099920,9903.88.03,25.0
1209.99.41,12099941,9903.88.03,25.0
1210.10.00,12101000,9903.88.03,25.0
1210.20.00,12102000,9903.88.15,7.5
1211.20.10,12112010,9903.88.03,25.0
1211.20.15,12112015,9903.88.03,25.0
1211.30.00,12113000,9903.88.03,25.0
1211.40.00,12114000,9903.88.03,25.0
1211.50.00,12115000,9903.88.03,25.0
1211.60.00,12116000,9903.88.03,25.0
1211.90.20,12119020,9903.88.03,25.0
1211.90.40,12119040,9903.88.03,25.0
